
ALA,Estacion,Fecha,Caudal(m3/s)
ZAÑA,BATAN,05/05/1963,7.24200
ZAÑA,BATAN,06/05/1963,6.53200
ZAÑA,BATAN,07/05/1963,6.62200
ZAÑA,BATAN,08/05/1963,7.63100
ZAÑA,BATAN,09/05/1963,6.18000
ZAÑA,BATAN,10/05/1963,5.83800
ZAÑA,BATAN,11/05/1963,5.03000
ZAÑA,BATAN,12/05/1963,4.61800
ZAÑA,BATAN,13/05/1963,4.89700
ZAÑA,BATAN,14/05/1963,4.59500
ZAÑA,BATAN,15/05/1963,5.04400
ZAÑA,BATAN,16/05/1963,4.69700
ZAÑA,BATAN,17/05/1963,4.44100
ZAÑA,BATAN,18/05/1963,4.26800
ZAÑA,BATAN,19/05/1963,3.89600
ZAÑA,BATAN,20/05/1963,3.50400
ZAÑA,BATAN,21/05/1963,3.49300
ZAÑA,BATAN,22/05/1963,3.18000
ZAÑA,BATAN,23/05/1963,2.98000
ZAÑA,BATAN,24/05/1963,2.80300
ZAÑA,BATAN,25/05/1963,2.81500
ZAÑA,BATAN,26/05/1963,2.73900
ZAÑA,BATAN,27/05/1963,2.81100
ZAÑA,BATAN,28/05/1963,3.00000
ZAÑA,BATAN,29/05/1963,3.14300
ZAÑA,BATAN,30/05/1963,2.99800
ZAÑA,BATAN,31/05/1963,2.91900
ZAÑA,BATAN,01/06/1963,2.86800
ZAÑA,BATAN,02/06/1963,2.60700
ZAÑA,BATAN,03/06/1963,2.06100
ZAÑA,BATAN,04/06/1963,2.50000
ZAÑA,BATAN,05/06/1963,2.50400
ZAÑA,BATAN,06/06/1963,2.64200
ZAÑA,BATAN,07/06/1963,2.39800
ZAÑA,BATAN,08/06/1963,1.82000
ZAÑA,BATAN,09/06/1963,2.18300
ZAÑA,BATAN,10/06/1963,2.18600
ZAÑA,BATAN,11/06/1963,1.97400
ZAÑA,BATAN,12/06/1963,2.10900
ZAÑA,BATAN,13/06/1963,2.46000
ZAÑA,BATAN,14/06/1963,2.28200
ZAÑA,BATAN,15/06/1963,2.46400
ZAÑA,BATAN,16/06/1963,2.24200
ZAÑA,BATAN,17/06/1963,2.22500
ZAÑA,BATAN,18/06/1963,2.23200
ZAÑA,BATAN,19/06/1963,2.42600
ZAÑA,BATAN,20/06/1963,2.30400
ZAÑA,BATAN,21/06/1963,2.27400
ZAÑA,BATAN,22/06/1963,2.21500
ZAÑA,BATAN,23/06/1963,1.98500
ZAÑA,BATAN,24/06/1963,1.92100
ZAÑA,BATAN,25/06/1963,1.87900
ZAÑA,BATAN,26/06/1963,1.74300
ZAÑA,BATAN,27/06/1963,1.70900
ZAÑA,BATAN,28/06/1963,1.78600
ZAÑA,BATAN,29/06/1963,1.88100
ZAÑA,BATAN,30/06/1963,1.72500
ZAÑA,BATAN,01/07/1963,1.61600
ZAÑA,BATAN,02/07/1963,1.67400
ZAÑA,BATAN,03/07/1963,1.63200
ZAÑA,BATAN,04/07/1963,1.59200
ZAÑA,BATAN,05/07/1963,1.58600
ZAÑA,BATAN,06/07/1963,1.51600
ZAÑA,BATAN,07/07/1963,1.41800
ZAÑA,BATAN,08/07/1963,1.41100
ZAÑA,BATAN,09/07/1963,1.64400
ZAÑA,BATAN,10/07/1963,1.51400
ZAÑA,BATAN,11/07/1963,1.42500
ZAÑA,BATAN,12/07/1963,1.32100
ZAÑA,BATAN,13/07/1963,1.47800
ZAÑA,BATAN,14/07/1963,1.54900
ZAÑA,BATAN,15/07/1963,1.58700
ZAÑA,BATAN,16/07/1963,1.51600
ZAÑA,BATAN,17/07/1963,1.55700
ZAÑA,BATAN,18/07/1963,1.46200
ZAÑA,BATAN,19/07/1963,1.50900
ZAÑA,BATAN,20/07/1963,1.44900
ZAÑA,BATAN,21/07/1963,1.40800
ZAÑA,BATAN,22/07/1963,1.47800
ZAÑA,BATAN,23/07/1963,1.38900
ZAÑA,BATAN,24/07/1963,1.42400
ZAÑA,BATAN,25/07/1963,1.43000
ZAÑA,BATAN,26/07/1963,1.48800
ZAÑA,BATAN,27/07/1963,1.41700
ZAÑA,BATAN,28/07/1963,1.38900
ZAÑA,BATAN,29/07/1963,1.38100
ZAÑA,BATAN,30/07/1963,1.32300
ZAÑA,BATAN,31/07/1963,1.36600
ZAÑA,BATAN,01/09/1963,1.06700
ZAÑA,BATAN,02/09/1963,1.11100
ZAÑA,BATAN,03/09/1963,1.03000
ZAÑA,BATAN,04/09/1963,1.13400
ZAÑA,BATAN,05/09/1963,1.08000
ZAÑA,BATAN,06/09/1963,1.08800
ZAÑA,BATAN,07/09/1963,1.07700
ZAÑA,BATAN,08/09/1963,1.04100
ZAÑA,BATAN,09/09/1963,0.98900
ZAÑA,BATAN,10/09/1963,0.99500
ZAÑA,BATAN,11/09/1963,1.00800
ZAÑA,BATAN,12/09/1963,0.96800
ZAÑA,BATAN,13/09/1963,1.06900
ZAÑA,BATAN,14/09/1963,0.87900
ZAÑA,BATAN,15/09/1963,9.41000
ZAÑA,BATAN,16/09/1963,0.96300
ZAÑA,BATAN,17/09/1963,1.04900
ZAÑA,BATAN,18/09/1963,0.97100
ZAÑA,BATAN,19/09/1963,1.10500
ZAÑA,BATAN,20/09/1963,0.97400
ZAÑA,BATAN,21/09/1963,1.41500
ZAÑA,BATAN,22/09/1963,1.04700
ZAÑA,BATAN,23/09/1963,1.24600
ZAÑA,BATAN,24/09/1963,1.09300
ZAÑA,BATAN,25/09/1963,1.03500
ZAÑA,BATAN,26/09/1963,0.93000
ZAÑA,BATAN,27/09/1963,0.97500
ZAÑA,BATAN,28/09/1963,0.92400
ZAÑA,BATAN,29/09/1963,0.94400
ZAÑA,BATAN,30/09/1963,0.98500
ZAÑA,BATAN,01/10/1963,0.98400
ZAÑA,BATAN,02/10/1963,1.08800
ZAÑA,BATAN,03/10/1963,0.98800
ZAÑA,BATAN,04/10/1963,0.85700
ZAÑA,BATAN,05/10/1963,0.74600
ZAÑA,BATAN,06/10/1963,0.67600
ZAÑA,BATAN,07/10/1963,0.67800
ZAÑA,BATAN,08/10/1963,0.77200
ZAÑA,BATAN,09/10/1963,0.93800
ZAÑA,BATAN,10/10/1963,0.74100
ZAÑA,BATAN,11/10/1963,0.64900
ZAÑA,BATAN,12/10/1963,0.90800
ZAÑA,BATAN,13/10/1963,1.01400
ZAÑA,BATAN,14/10/1963,1.10000
ZAÑA,BATAN,15/10/1963,0.97900
ZAÑA,BATAN,16/10/1963,1.29700
ZAÑA,BATAN,17/10/1963,2.23800
ZAÑA,BATAN,18/10/1963,2.11400
ZAÑA,BATAN,19/10/1963,1.32200
ZAÑA,BATAN,20/10/1963,1.05700
ZAÑA,BATAN,21/10/1963,1.34800
ZAÑA,BATAN,22/10/1963,1.17800
ZAÑA,BATAN,23/10/1963,1.19200
ZAÑA,BATAN,24/10/1963,1.41500
ZAÑA,BATAN,25/10/1963,1.26200
ZAÑA,BATAN,26/10/1963,1.23300
ZAÑA,BATAN,27/10/1963,1.27000
ZAÑA,BATAN,28/10/1963,1.72900
ZAÑA,BATAN,29/10/1963,2.94200
ZAÑA,BATAN,30/10/1963,2.71200
ZAÑA,BATAN,31/10/1963,2.63300
ZAÑA,BATAN,01/11/1963,2.38100
ZAÑA,BATAN,02/11/1963,2.39800
ZAÑA,BATAN,03/11/1963,2.67300
ZAÑA,BATAN,04/11/1963,3.02600
ZAÑA,BATAN,05/11/1963,2.78400
ZAÑA,BATAN,06/11/1963,2.44200
ZAÑA,BATAN,07/11/1963,2.22400
ZAÑA,BATAN,08/11/1963,2.00600
ZAÑA,BATAN,09/11/1963,1.78300
ZAÑA,BATAN,10/11/1963,1.55300
ZAÑA,BATAN,11/11/1963,1.66200
ZAÑA,BATAN,12/11/1963,1.44100
ZAÑA,BATAN,13/11/1963,1.44500
ZAÑA,BATAN,14/11/1963,1.41700
ZAÑA,BATAN,15/11/1963,1.47300
ZAÑA,BATAN,16/11/1963,1.27100
ZAÑA,BATAN,17/11/1963,1.30700
ZAÑA,BATAN,18/11/1963,1.20500
ZAÑA,BATAN,19/11/1963,0.96600
ZAÑA,BATAN,20/11/1963,1.10900
ZAÑA,BATAN,21/11/1963,1.22100
ZAÑA,BATAN,22/11/1963,1.82300
ZAÑA,BATAN,23/11/1963,2.65300
ZAÑA,BATAN,24/11/1963,2.33500
ZAÑA,BATAN,25/11/1963,2.13500
ZAÑA,BATAN,26/11/1963,2.19300
ZAÑA,BATAN,27/11/1963,2.10900
ZAÑA,BATAN,28/11/1963,2.19300
ZAÑA,BATAN,29/11/1963,2.33200
ZAÑA,BATAN,30/11/1963,2.11300
ZAÑA,BATAN,01/12/1963,2.21500
ZAÑA,BATAN,02/12/1963,2.33500
ZAÑA,BATAN,03/12/1963,2.32300
ZAÑA,BATAN,04/12/1963,2.70900
ZAÑA,BATAN,05/12/1963,2.30800
ZAÑA,BATAN,06/12/1963,2.45600
ZAÑA,BATAN,07/12/1963,2.07400
ZAÑA,BATAN,08/12/1963,2.02300
ZAÑA,BATAN,09/12/1963,1.99100
ZAÑA,BATAN,10/12/1963,1.81400
ZAÑA,BATAN,11/12/1963,1.72600
ZAÑA,BATAN,12/12/1963,1.97400
ZAÑA,BATAN,13/12/1963,3.00200
ZAÑA,BATAN,14/12/1963,2.65900
ZAÑA,BATAN,15/12/1963,2.60900
ZAÑA,BATAN,16/12/1963,4.14200
ZAÑA,BATAN,17/12/1963,5.38500
ZAÑA,BATAN,18/12/1963,4.33400
ZAÑA,BATAN,19/12/1963,3.65600
ZAÑA,BATAN,20/12/1963,3.99700
ZAÑA,BATAN,21/12/1963,3.55400
ZAÑA,BATAN,22/12/1963,3.60700
ZAÑA,BATAN,23/12/1963,3.39900
ZAÑA,BATAN,24/12/1963,3.32600
ZAÑA,BATAN,25/12/1963,3.41200
ZAÑA,BATAN,26/12/1963,3.42800
ZAÑA,BATAN,27/12/1963,3.61200
ZAÑA,BATAN,28/12/1963,3.67700
ZAÑA,BATAN,29/12/1963,3.94800
ZAÑA,BATAN,30/12/1963,4.22300
ZAÑA,BATAN,31/12/1963,3.71400
ZAÑA,BATAN,01/01/1964,3.72600
ZAÑA,BATAN,02/01/1964,3.39500
ZAÑA,BATAN,03/01/1964,3.06500
ZAÑA,BATAN,04/01/1964,2.85700
ZAÑA,BATAN,05/01/1964,3.17100
ZAÑA,BATAN,06/01/1964,3.98000
ZAÑA,BATAN,07/01/1964,4.24500
ZAÑA,BATAN,08/01/1964,4.01800
ZAÑA,BATAN,09/01/1964,3.53000
ZAÑA,BATAN,10/01/1964,3.19700
ZAÑA,BATAN,11/01/1964,3.27300
ZAÑA,BATAN,12/01/1964,4.45000
ZAÑA,BATAN,13/01/1964,4.11500
ZAÑA,BATAN,14/01/1964,3.88200
ZAÑA,BATAN,15/01/1964,4.19000
ZAÑA,BATAN,16/01/1964,4.19700
ZAÑA,BATAN,17/01/1964,3.90000
ZAÑA,BATAN,18/01/1964,4.08800
ZAÑA,BATAN,19/01/1964,4.93100
ZAÑA,BATAN,20/01/1964,4.35800
ZAÑA,BATAN,21/01/1964,5.03000
ZAÑA,BATAN,22/01/1964,8.36100
ZAÑA,BATAN,23/01/1964,10.44400
ZAÑA,BATAN,24/01/1964,10.74500
ZAÑA,BATAN,25/01/1964,11.60000
ZAÑA,BATAN,26/01/1964,11.41500
ZAÑA,BATAN,27/01/1964,12.87700
ZAÑA,BATAN,28/01/1964,12.69800
ZAÑA,BATAN,29/01/1964,10.19200
ZAÑA,BATAN,30/01/1964,8.70600
ZAÑA,BATAN,31/01/1964,8.24600
ZAÑA,BATAN,01/02/1964,10.67700
ZAÑA,BATAN,02/02/1964,11.80700
ZAÑA,BATAN,03/02/1964,10.48200
ZAÑA,BATAN,04/02/1964,11.08700
ZAÑA,BATAN,05/02/1964,12.00100
ZAÑA,BATAN,06/02/1964,10.70700
ZAÑA,BATAN,07/02/1964,11.03300
ZAÑA,BATAN,08/02/1964,13.35300
ZAÑA,BATAN,09/02/1964,11.61100
ZAÑA,BATAN,10/02/1964,8.15200
ZAÑA,BATAN,11/02/1964,7.73400
ZAÑA,BATAN,12/02/1964,7.97400
ZAÑA,BATAN,13/02/1964,8.16800
ZAÑA,BATAN,14/02/1964,8.99400
ZAÑA,BATAN,15/02/1964,7.66600
ZAÑA,BATAN,16/02/1964,6.66600
ZAÑA,BATAN,17/02/1964,6.22500
ZAÑA,BATAN,18/02/1964,5.88600
ZAÑA,BATAN,19/02/1964,5.27600
ZAÑA,BATAN,20/02/1964,4.79600
ZAÑA,BATAN,21/02/1964,6.80100
ZAÑA,BATAN,22/02/1964,12.81600
ZAÑA,BATAN,23/02/1964,15.86800
ZAÑA,BATAN,24/02/1964,13.96700
ZAÑA,BATAN,25/02/1964,11.17100
ZAÑA,BATAN,26/02/1964,10.17800
ZAÑA,BATAN,27/02/1964,8.70600
ZAÑA,BATAN,28/02/1964,8.30300
ZAÑA,BATAN,01/03/1964,12.77200
ZAÑA,BATAN,02/03/1964,11.28200
ZAÑA,BATAN,03/03/1964,9.18800
ZAÑA,BATAN,04/03/1964,7.95300
ZAÑA,BATAN,05/03/1964,5.71500
ZAÑA,BATAN,06/03/1964,6.79500
ZAÑA,BATAN,07/03/1964,6.53900
ZAÑA,BATAN,08/03/1964,6.85600
ZAÑA,BATAN,09/03/1964,6.32400
ZAÑA,BATAN,10/03/1964,6.48400
ZAÑA,BATAN,11/03/1964,8.34500
ZAÑA,BATAN,12/03/1964,10.35700
ZAÑA,BATAN,13/03/1964,12.12400
ZAÑA,BATAN,14/03/1964,12.00800
ZAÑA,BATAN,15/03/1964,11.81000
ZAÑA,BATAN,16/03/1964,16.43300
ZAÑA,BATAN,17/03/1964,17.20600
ZAÑA,BATAN,18/03/1964,12.45700
ZAÑA,BATAN,19/03/1964,10.15900
ZAÑA,BATAN,20/03/1964,9.97100
ZAÑA,BATAN,21/03/1964,9.37900
ZAÑA,BATAN,22/03/1964,8.89200
ZAÑA,BATAN,23/03/1964,10.45200
ZAÑA,BATAN,24/03/1964,10.51900
ZAÑA,BATAN,25/03/1964,9.02000
ZAÑA,BATAN,26/03/1964,9.07000
ZAÑA,BATAN,27/03/1964,9.37300
ZAÑA,BATAN,28/03/1964,7.68300
ZAÑA,BATAN,29/03/1964,8.99300
ZAÑA,BATAN,30/03/1964,12.45600
ZAÑA,BATAN,31/03/1964,13.17300
ZAÑA,BATAN,01/04/1964,17.92100
ZAÑA,BATAN,02/04/1964,21.84100
ZAÑA,BATAN,03/04/1964,21.95700
ZAÑA,BATAN,04/04/1964,19.31600
ZAÑA,BATAN,05/04/1964,21.20700
ZAÑA,BATAN,06/04/1964,22.77700
ZAÑA,BATAN,07/04/1964,21.30700
ZAÑA,BATAN,08/04/1964,24.54200
ZAÑA,BATAN,09/04/1964,24.04000
ZAÑA,BATAN,10/04/1964,23.34500
ZAÑA,BATAN,11/04/1964,20.10300
ZAÑA,BATAN,12/04/1964,15.94900
ZAÑA,BATAN,13/04/1964,14.43700
ZAÑA,BATAN,14/04/1964,13.41300
ZAÑA,BATAN,15/04/1964,13.33600
ZAÑA,BATAN,16/04/1964,12.74300
ZAÑA,BATAN,17/04/1964,12.37100
ZAÑA,BATAN,18/04/1964,12.32100
ZAÑA,BATAN,19/04/1964,13.70500
ZAÑA,BATAN,20/04/1964,11.75600
ZAÑA,BATAN,21/04/1964,13.23700
ZAÑA,BATAN,22/04/1964,12.05600
ZAÑA,BATAN,23/04/1964,11.57600
ZAÑA,BATAN,24/04/1964,14.14700
ZAÑA,BATAN,25/04/1964,19.10000
ZAÑA,BATAN,26/04/1964,15.92300
ZAÑA,BATAN,27/04/1964,13.69400
ZAÑA,BATAN,28/04/1964,19.86000
ZAÑA,BATAN,29/04/1964,17.63200
ZAÑA,BATAN,30/04/1964,15.97600
ZAÑA,BATAN,01/05/1964,13.60800
ZAÑA,BATAN,02/05/1964,12.21600
ZAÑA,BATAN,03/05/1964,13.12100
ZAÑA,BATAN,04/05/1964,11.33700
ZAÑA,BATAN,05/05/1964,10.04100
ZAÑA,BATAN,06/05/1964,9.40900
ZAÑA,BATAN,07/05/1964,8.12600
ZAÑA,BATAN,08/05/1964,8.12800
ZAÑA,BATAN,09/05/1964,7.41100
ZAÑA,BATAN,10/05/1964,7.71700
ZAÑA,BATAN,11/05/1964,7.04300
ZAÑA,BATAN,12/05/1964,6.78200
ZAÑA,BATAN,13/05/1964,6.82600
ZAÑA,BATAN,14/05/1964,6.08700
ZAÑA,BATAN,15/05/1964,6.44100
ZAÑA,BATAN,16/05/1964,6.25500
ZAÑA,BATAN,17/05/1964,6.35000
ZAÑA,BATAN,18/05/1964,6.09600
ZAÑA,BATAN,19/05/1964,6.41800
ZAÑA,BATAN,20/05/1964,6.31100
ZAÑA,BATAN,21/05/1964,5.96200
ZAÑA,BATAN,22/05/1964,6.47500
ZAÑA,BATAN,23/05/1964,6.22300
ZAÑA,BATAN,24/05/1964,5.92700
ZAÑA,BATAN,25/05/1964,5.92100
ZAÑA,BATAN,26/05/1964,5.64800
ZAÑA,BATAN,27/05/1964,5.73800
ZAÑA,BATAN,28/05/1964,5.26000
ZAÑA,BATAN,29/05/1964,5.53800
ZAÑA,BATAN,30/05/1964,5.24000
ZAÑA,BATAN,31/05/1964,5.22900
ZAÑA,BATAN,01/06/1964,5.46400
ZAÑA,BATAN,02/06/1964,5.73800
ZAÑA,BATAN,03/06/1964,5.28000
ZAÑA,BATAN,04/06/1964,5.00900
ZAÑA,BATAN,05/06/1964,5.03900
ZAÑA,BATAN,06/06/1964,4.95900
ZAÑA,BATAN,07/06/1964,5.25600
ZAÑA,BATAN,08/06/1964,5.48200
ZAÑA,BATAN,09/06/1964,5.03500
ZAÑA,BATAN,10/06/1964,5.40300
ZAÑA,BATAN,11/06/1964,5.30700
ZAÑA,BATAN,12/06/1964,5.29100
ZAÑA,BATAN,13/06/1964,4.76800
ZAÑA,BATAN,14/06/1964,4.93200
ZAÑA,BATAN,15/06/1964,5.15100
ZAÑA,BATAN,16/06/1964,6.16900
ZAÑA,BATAN,17/06/1964,5.44300
ZAÑA,BATAN,18/06/1964,5.03800
ZAÑA,BATAN,19/06/1964,4.72100
ZAÑA,BATAN,20/06/1964,4.64500
ZAÑA,BATAN,21/06/1964,4.81900
ZAÑA,BATAN,22/06/1964,4.78200
ZAÑA,BATAN,23/06/1964,4.47900
ZAÑA,BATAN,24/06/1964,4.09800
ZAÑA,BATAN,25/06/1964,4.62100
ZAÑA,BATAN,26/06/1964,4.75300
ZAÑA,BATAN,27/06/1964,4.18500
ZAÑA,BATAN,28/06/1964,3.78600
ZAÑA,BATAN,29/06/1964,3.77900
ZAÑA,BATAN,30/06/1964,3.54800
ZAÑA,BATAN,01/07/1964,3.58800
ZAÑA,BATAN,02/07/1964,3.25500
ZAÑA,BATAN,03/07/1964,3.25400
ZAÑA,BATAN,04/07/1964,3.48800
ZAÑA,BATAN,05/07/1964,3.29900
ZAÑA,BATAN,06/07/1964,5.03900
ZAÑA,BATAN,07/07/1964,3.24500
ZAÑA,BATAN,08/07/1964,3.03700
ZAÑA,BATAN,09/07/1964,2.92600
ZAÑA,BATAN,10/07/1964,2.84900
ZAÑA,BATAN,11/07/1964,2.88000
ZAÑA,BATAN,12/07/1964,2.90000
ZAÑA,BATAN,13/07/1964,2.49800
ZAÑA,BATAN,14/07/1964,2.47800
ZAÑA,BATAN,15/07/1964,2.36900
ZAÑA,BATAN,16/07/1964,2.38600
ZAÑA,BATAN,17/07/1964,2.29100
ZAÑA,BATAN,18/07/1964,2.10100
ZAÑA,BATAN,19/07/1964,2.12400
ZAÑA,BATAN,20/07/1964,2.20900
ZAÑA,BATAN,21/07/1964,2.11900
ZAÑA,BATAN,22/07/1964,2.79300
